"Id","CorrelationId","Method","Path","QueryString","StatusCode","DurationMs","Timestamp","IpAddress","UserAgent"
"60519646-ba33-424d-ae3d-cd9b14844a66","34bad36d46304ca28d74fc5ecb52c501","GET","/api/purchaseOrder/recentdelivery","",200,"1091","2026-04-12 00:44:02.780756","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"3bdfb562-892b-43d6-9e72-09b4dc41135f","94fa0955449b40739ceb70773f5e1980","GET","/api/salesOrder/recentshipment","",200,"1330","2026-04-12 00:44:02.77767","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"11c0a4f5-061e-404a-a933-ae59804105a9","d2b580042460472dbf452d64700de39d","GET","/api/dashboard/statistics","?fromDate=2026-03-12T19:00:00.000Z&toDate=2026-04-11T19:00:00.000Z&locationId=52660493-133a-4116-b253-d4925c34842f",200,"1302","2026-04-12 00:44:02.777375","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"ab689cfd-34e7-450c-95d0-fdc889cf730e","07d8ddee6963473e9d75d1607e652e13","GET","/api/notification/top10","",200,"1132","2026-04-12 00:44:02.535639","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"4ad1ff4e-d095-43d4-8a92-98e62b5e6a68","0d6446783ca64ce0982250875e231b40","GET","/api/notification/count","",200,"1113","2026-04-12 00:44:02.51591","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"51fe31d5-43b4-41b1-af38-5560fcc9bed5","4c17261537a847528ed186d724117447","POST","/userHub/negotiate","?negotiateVersion=1",200,"318","2026-04-12 00:44:01.688798","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"f78d7035-cf54-41ee-9c67-b3eb00eb5404","f253e049b63243e6a9a264b146b699a6","GET","/api/companyProfile","",200,"1095","2026-04-12 00:44:01.283592","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"bf1ababe-410b-4787-90de-32db6e8ee53a","0fafbcd8039147ddb0402d27ebd8c66c","GET","/api/dashboard/sales-comparison","?locationId=52660493-133a-4116-b253-d4925c34842f",200,"980","2026-04-11 18:48:20.896933","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"3004e0d9-142f-4104-99a2-7e1430ac3e90","dee8fe463a8444f3b2c24aa2ec99a7ec","GET","/api/dashboard/statistics","?fromDate=2026-03-11T19:00:00.000Z&toDate=2026-04-10T19:00:00.000Z&locationId=52660493-133a-4116-b253-d4925c34842f",200,"1872","2026-04-11 18:48:20.580393","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
"8c3e1ffe-4a37-48d5-9b23-04250384efe1","75098d6599ff4920a095dfebf1436ef4","GET","/api/purchaseOrder/recentdelivery","",200,"1484","2026-04-11 18:48:20.283658","::1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
